title,company,town,link 
Продавець на хліб (з проживанням),Novus,Київ,https://grc.ua/vacancies/69938049
Продавець за прилавок,Novus,Київ,https://grc.ua/vacancies/69938047
Касир в магазин,Novus,Київ,https://grc.ua/vacancies/69938042
Продавець-консультант (відділ заморожених продуктів ),Novus,Тернопіль,https://grc.ua/vacancies/69938043
Продавець-консультант (Дарницький район),Novus,Київ,https://grc.ua/vacancies/69938033
Старший касир-адміністратор в супермаркет (Радіоринок),Novus,Київ,https://grc.ua/vacancies/69938036
Касир,Novus,Ірпінь,https://grc.ua/vacancies/69938038
Продавець-касир у Міні-Маркет (м. Печерська),Novus,Київ,https://grc.ua/vacancies/69938035
Продавець-консультант на молочний відділ (Даницький район),Novus,Київ,https://grc.ua/vacancies/69938039
Продавець за прилавок (Печерський район),Novus,Київ,https://grc.ua/vacancies/69938040
Продавець-касир (Березняки),Novus,Київ,https://grc.ua/vacancies/69938041
Продавець-касир ( ЖК «Республіка» ),Novus,Київ,https://grc.ua/vacancies/69938026
Продавець (сирний сомельє),Novus,Київ,https://grc.ua/vacancies/69938028
Продавець-консультант (пиво) ( Севастопольська площа),Novus,Київ,https://grc.ua/vacancies/69938030
Касир в супермаркет (Робота для студентів),Novus,Київ,https://grc.ua/vacancies/69938027
Старший касир,Novus,Ірпінь,https://grc.ua/vacancies/69938029
Помічник флориста,Flora vip Lux,Черкаси,https://grc.ua/vacancies/69937531
Equinor,https://stackoverflow.com/jobs/companies/equinor?c=ORFWfhm3rbZKirUk
SD Worx,https://stackoverflow.com/jobs/companies/sd-worx?c=OSykFqLRWlnksWOY
ICA Gruppen AB,https://stackoverflow.com/jobs/companies/ica-gruppen-ab?c=OQHv6T79k8sEyl7a
Siemens AG,https://stackoverflow.com/jobs/companies/siemens-ag?c=OQZDfBAq9QVbhaKI
Bosch USA,https://stackoverflow.com/jobs/companies/bosch-usa?c=OQNxP7WeW2Ca7WZG
DISH,https://stackoverflow.com/jobs/companies/dish?c=OSgcwIiB6CUNK7bq
Intuit,https://stackoverflow.com/jobs/companies/intuit?c=OMBF8QvlE61gqGbu
Audible,https://stackoverflow.com/jobs/companies/audible?c=c8xStPAHS03ypnb2
GFT,https://stackoverflow.com/jobs/companies/gft?c=ORY4nZPkgUsh1hxS
Deutsche Börse Group,https://stackoverflow.com/jobs/companies/deutsche-b%C3%B6rse-group?c=ORLYXwb9369fS3MQ
adjoe,https://stackoverflow.com/jobs/companies/adjoe?c=OMpzImRaqhIfhsqs&pg=2
Discover Financial Svcs,https://stackoverflow.com/jobs/companies/discover-financial-svcs?c=OKWV0MuOfHpBFieI&pg=2
Discover Financial Services,https://stackoverflow.com/jobs/companies/discover-financial-services?c=OJMorUBIUPzuLXGw&pg=2
Caterpillar Inc.,https://stackoverflow.com/jobs/companies/caterpillar-inc?c=OIdH25qh8l7lAbCg&pg=2
Pluralsight,https://stackoverflow.com/jobs/companies/pluralsight?c=OOEA7ROfu7eXuvEk&pg=2
Roblox,https://stackoverflow.com/jobs/companies/roblox?c=ORbIG5eBnFecqovK&pg=2
Smals,https://stackoverflow.com/jobs/companies/smals?c=CmvUdYAlJ4m4U7M4&pg=2
CBRE,https://stackoverflow.com/jobs/companies/cbre?c=OOamyFGNqAtpCsfK&pg=2
Thermo Fisher Scientific Careers,https://stackoverflow.com/jobs/companies/thermo-fisher-scientific-careers?c=OIpMsz4sm9qmJpni&pg=2
Outfit7,https://stackoverflow.com/jobs/companies/outfit7?c=OSmfeX7GIx4jjJ3W&pg=2
Volvo Group,https://stackoverflow.com/jobs/companies/volvo-group?c=ONo0QL64xlfl1zdC&pg=3
Northwestern Medicine,https://stackoverflow.com/jobs/companies/northwestern-medicine?c=OQvpGpsY6k9Dp7m8&pg=3
MongoDB,https://stackoverflow.com/jobs/companies/mongodb?c=ONhY8wgYVr5PrXl6&pg=3
EMBL-EBI (EMBL's European Bioinformatics Institute),https://stackoverflow.com/jobs/companies/embl-ebi-embls-european-bioinformatics-institute?c=OOQFylsqHVxYDJpm&pg=3
Contentful,https://stackoverflow.com/jobs/companies/contentful-gmbh?c=OPkT7xzSLsjwvMNW&pg=3
Equinix,https://stackoverflow.com/jobs/companies/equinix?c=ORhLok3GZznI00og&pg=3
intive,https://stackoverflow.com/jobs/companies/intive?c=OOKCQ6Dl61ot47wQ&pg=3
Warner Bros. Discovery,https://stackoverflow.com/jobs/companies/warner-bros-discovery?c=MQTUVeAcRTFT6qpG&pg=3
Sartorius,https://stackoverflow.com/jobs/companies/sartorius?c=ON5SI2CNHCMOiJA4&pg=3
ABBYY,https://stackoverflow.com/jobs/companies/abbyy?c=OP8NH3VHxE0vmz2U&pg=3
Westpac,https://stackoverflow.com/jobs/companies/westpac?c=OPD1gg39BaM3eCru&pg=4
Synopsys Inc.,https://stackoverflow.com/jobs/companies/synopsys-inc?c=OS476eEpSOBMATqo&pg=4
Novo Nordisk A/S,https://stackoverflow.com/jobs/companies/novo-nordisk-a-s?c=OzrKOzg86PjvTctO&pg=4
JPMorgan Chase & Co.,https://stackoverflow.com/jobs/companies/jpmorgan-chase-co?c=NjWXyu9b3NnEguru&pg=4
Delivery Hero SE,https://stackoverflow.com/jobs/companies/delivery-hero-se?c=sgMY3d4ognQ71oB2&pg=4
IT Sonix Custom Development GmbH,https://stackoverflow.com/jobs/companies/it-sonix-custom-development-gmbh?c=OPeQpiKN9ya0WaVq&pg=4
WiseTech Global,https://stackoverflow.com/jobs/companies/wisetech-global?c=ORzTx2wXPhQeIQ1O&pg=4
American Express.,https://stackoverflow.com/jobs/companies/american-express?c=ONSepXdwAS0STCCc&pg=4
Jumbo Supermarkets,https://stackoverflow.com/jobs/companies/jumbo-supermarkets?c=Ffc88f3foduyJ0w8&pg=4
Abbott,https://stackoverflow.com/jobs/companies/abbott?c=OH3atdxbNtheGR44&pg=4
Paylocity,https://stackoverflow.com/jobs/companies/paylocity?c=OSWvwo4enXZmLol2&pg=5
Just Eat Takeaway.com,https://stackoverflow.com/jobs/companies/just-eat-takeawaycom?c=OaYLIyqpEuOGIQMg&pg=5
National Security Agency,https://stackoverflow.com/jobs/companies/national-security-agency?c=EoExxmTsR2P48HzW&pg=5
Redgate Software,https://stackoverflow.com/jobs/companies/redgate-software?c=1wKxyoXYgl52yDIc&pg=5
Deloitte US-India offices,https://stackoverflow.com/jobs/companies/deloitte-us-india-offices?c=OMTNhyYCtOtN9vP2&pg=5
